date,tweet_id,text,year
2021-01-08 17:21:24+00:00,1347594264763650051,nars dolce vita liquid blush&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,2021
2021-01-08 15:09:25+00:00,1347561049151586306,orgasm blush nars,2021
2021-01-08 02:12:18+00:00,1347365483146850306,"#hudabeautylegitlashesmascera
#katvondtattooinkeyeliner
#jeffreestarextremefrosthighlighter cold hard cash 
#narsblush orgasm 
#Kyliejennerspressedpowderpalette honeymoon , sweet thing, busy bee, bumble , sweet like honey , buzz off 
#Fentybeautylipgloss Fenty Glow Bomb",2021
2021-01-07 20:25:56+00:00,1347278317452406785,can i get an F in the chat because i obliterated my favorite/only blush. rip nars orgasm. https://t.co/Om0zgLUAnS,2021
2021-01-07 16:17:45+00:00,1347215860063154178,Lately my favorite blush + highlight combo is Nars Super Orgasm + Fenty  Sangria Sunset + Fenty Wattabrat,2021
2021-01-07 16:01:34+00:00,1347211786953629698,"@MSFTLEE These are my 3 essentials (minus the eyeliner) &lt;3

Mac sheertone blush 
Nars climax mascara
Maybelline instant anti age eraser concealer https://t.co/2iqNQrLFdv",2021
2021-01-06 14:57:32+00:00,1346833281875111938,"I hit pan on a NARS blush so, you know, I’ve achieved something this year at least 🥴",2021
2021-01-06 10:45:02+00:00,1346769740467941378,@okilhn @sailingnas I needed to get a new blush as I’m obsessed with nars orgasm blush,2021
2021-01-06 03:41:42+00:00,1346663206584926208,"I'm obsessed with blush recently, this time is NARS. I applied the blush first, and then selected the lipstick according to the color. If you apply multiple lipsticks, it will be layered, which is more eye-catching and makes people confused about what color you are applying. https://t.co/LIypaQKZwD",2021
2021-01-06 02:10:26+00:00,1346640237917827073,Don’t ever purchase a nars blush it’s a highlighter sis. https://t.co/6qFRHa2zkr,2021
2021-01-05 17:45:49+00:00,1346513246585405440,I know I’m so old to this but I love the NARS orgasm blush lol 😂,2021
2021-01-05 14:30:03+00:00,1346463981393743872,"@sudebeyazgul_ Too faced bronzer or Nars laguna if u like a subtle shimmer, mac gingerly blush is my fav",2021
2021-01-04 23:54:35+00:00,1346243662796128256,Check out what I just added to my closet on Poshmark: NARS BLUSH/HIGHLIGHT PALETTE-Orgasm/Laguna. https://t.co/C0L9tqEL3B via @poshmarkapp #shopmycloset,2021
2021-01-04 23:43:25+00:00,1346240850448138240,Check out what I just added to my closet on Poshmark: NARS BLUSH - ORGASM #4013 NIB. https://t.co/6EMCkeDWKw via @poshmarkapp #shopmycloset,2021
2021-01-04 23:18:41+00:00,1346234625958563845,Blush nars https://t.co/4yAgmVu9zV,2021
2021-01-04 23:14:23+00:00,1346233545971412993,"@AaaclmyyAelny Well. I like Nudestix a lot, especially their cheek/lip crayons. I like trying new mascaras, I have had good luck with Anastasia Beverly Hills, Laura Mercier, Too Faced. I love Nars blush, and their multi sticks. Milani, or Ulta brand for eyeshadow primer.",2021
2021-01-04 22:50:26+00:00,1346227515770232832,"@liahmorley Huda Beauty Pastel Obsessions Palette 
Revolution x Roxi Blush Burst Palette 
Amrezy x ABH Palette 
NARS Radiant Creamy Concelar
Elf Hydrating Camo Concelar",2021
2021-01-04 19:25:02+00:00,1346175825377337350,Check out what I just added to my closet on Poshmark: NIB NARS SEDUCTION BLUSH .16oz. https://t.co/UwXW7mpRsV via @poshmarkapp #shopmycloset,2021
2021-01-04 17:59:01+00:00,1346154178566098951,Surprised Nars doesn’t have a blush called “pegging” yet tbh 😂,2021
2021-01-04 17:07:55+00:00,1346141319631167489,"#hudabeautylegitlashesmascera
#katvondtattooinkeyeliner
#nyxprofessionalmakeupdimondsandicepalette 
#jeffreestarextremefrosthighlighter cold hard cash 
#jeffreestarlipgloss paid in full 
#narsblush orgasm",2021
2021-01-04 16:03:41+00:00,1346125153860681729,"@NARSCosmetics Ohhh....myyyyyy...now this collection is screaming my name....hmm NARS U could have done better in selecting blush,conture and highlighter shades....you could have truly done better in packageing too because ♥️⭐🦋SEEN IT,USED IT &amp; SAID NO TO IT too U r REHASHING  these MOTIFS",2021
2021-01-04 06:17:29+00:00,1345977631964061696,"fenty beauty cream bronzer
kkw beauty skin perfecting powder
NARS soft matte complete foundation
trixie cosmetics mod about you blush palette

i need more complexion products, i’d love to see what companies can do with new foundations and cream blush/bronzer products https://t.co/w0YqMavJb4",2021
2021-01-04 06:10:16+00:00,1345975815511580672,"Huda’s foundation stick 
Rare beauty’s foundation 
Nars foundation 
Fentys cream blush &amp; lip creams 
Anything that elf released honestly https://t.co/LexBz8CLrM",2021
2021-01-03 23:02:02+00:00,1345868047253348353,"@ashleycburks @kellercoz DUUUUDE if I could, I would wear only Milani. Their blush is an exact dupe for Nars",2021
2021-01-03 21:55:38+00:00,1345851336785539077,Bought the Nars Deep throat blush cause I’m como siempre bellaquita,2021
2021-01-03 06:08:42+00:00,1345613036321533952,@MissGlam_TK Like my go to/absolute favourite blush is this nars liquid blush in dolce vita and darker pinks suit me so I use fenty to try the lighter shades https://t.co/0yh86RD4ep,2021
2021-01-03 00:26:36+00:00,1345526943098281984,"#hudabeautylegitlashesmascera
#katvondtattooinkeyeliner
#jeffreestarextremefrosthighlighter cold hard cash 
#jeffreestarlipgloss blood money 
#narsblush orgasm 
#bloodmoneypalette black cars limit, emerald estate , poison ivy, heavy weighted, divine intervention",2021
2021-01-02 18:21:11+00:00,1345434981313626113,@sprite_shop Nars blush งับบ,2021
2021-01-02 14:59:24+00:00,1345384202980655107,"Makeup deets:

Base Milk Hydro Grip
Fd CT Airbrush 6W + Becca First Light
Set LM Translucent Powder + HG Dim &amp; Diffused Light
Contour IFX + HG Natural Bronze
Blush IFX 100% Relatable
Conceal+Highlight CP Pretty Fresh 90W
Brow KVD Pomade Light Brown + Nars Ginger
Lips SF GirlCrush https://t.co/eOP33exc7E",2021
2021-01-02 06:36:24+00:00,1345257620119011330,Can 2021 be the year that nars orgasm blush comes back in style? Because WOW. https://t.co/3mNyfBAiRk,2021
2021-01-02 02:16:06+00:00,1345192112816590850,"#hudabeautylegitlashesmascera
#katvondtattooinkeyeliner
#urbandecaystonedvibespalette hexed, ojo, meditate, vibes, third eye, antidote 
#Narsblush orgasam 
#jeffreestarextremefrosthighlighter stripper magic 
#jeffreestarlipgloss peach pricetag",2021
2021-01-01 20:01:45+00:00,1345097904139153409,@mariofthemoon Thank you 🥺 NARS bronzer in Laguna &amp; Milani Baked Blush in Rose I think?,2021
2021-01-01 17:49:12+00:00,1345064545308573699,"@Engienix thank u sm! i used the tarteist pro palette , exhibit a blush by nars, and ilia lipstick in amber light 🤍",2021
2021-01-01 03:03:36+00:00,1344841675936436227,"no one care but face is Armani power fabric, glossier oil serum, Shiseido whipped powder blush, nars sex appeal, gucci face gloss, tatcha dewy skin spray; eyes abh soft glam palette, stila brown liner; lips buxom pencil, Charlotte tilbury walk of shame",2021
2021-01-01 01:03:50+00:00,1344811537735815170,Me with my NARS foundation that expired in 2018 👁👄👁 and my moms Clinique blush she bought before I was born 💀 https://t.co/ylMzEVN7IY,2021
